Train_643	Positive	I miss going shopping online and offline ?I need all of this to go back to normal,corona has created such a barrier, public transport just ain?t it. We need this to be done already so I can enjoy myself man #COVID19 #coronapocolypse #coronavirus
Train_644	Neutral	Are we getting quarantined an shoukd I stock up on food #coronavirus #Covid19Walkout #housearrest
Train_645	Positive	Amazon may hire 100,000 to keep up with surge in orders as coronavirus spreads https://t.co/QEnD4W3qpN via @phillyinquirer
Train_646	Negative	@kumailn My country is suffering from the disease, Covid-19. It is very serious. I don't even have money to stock up on food. I don't have money to take my family to check for this disease. The cost is high. I need $ 30,000 (USA) money to support my fami
Train_647	Negative	panic buying after first infection of covid-19 in the USA @nytimestech #COVID19 https://t.co/S2SH0fGGtP https://t.co/d4I5tFNHe0
Train_648	Extremely Positive	I so love this ?? Food Town grocery store chain offers senior hours for customers over 65 | https://t.co/6CUtKBVZZv #COVID2019 #covid19houston https://t.co/V5ddBuYiXI
Train_649	Extremely Positive	Pls don't yell @ retail employees. It's not their fault the store has run out of alcohol, hand sanitizer or toilet paper. They are going through this like the rest of us. In this time of fear and confusion, please don't forget to be kind. #COVID2019
Train_650	Neutral	Soooo what about retail workers during all this?? Do we get to close at 8? How many people can I let in and out of the store?? I really need answers.... #CoronavirusOutbreak #coronavirus #coronavirusny
Train_651	Negative	covid-19: you're gonna have to work from home me: i can handle this covid-19: you're gonna have to ration and stock food me: i can handle this covid-19: you're gonna have to not see friends at all ever me: ?????????????????????
Train_652	Positive	We want to answer your #coronavirus questions - big or small... Should you drive during spring break? Am I putting myself at risk by going to the grocery store? Should I get food delivered and is it safe? Fill out our questionaire:?? https://t.co/ReGMPRhxIG
Train_653	Positive	Schools and Universities are closed for a month- fine #COVID2019 #corona but I have a quetion that why many shopkeepers are selling masks on high prices- we can afford but what about others who can't @NakuulMehta #FanForever
Train_654	Extremely Positive	I feel so bad bc I placed a JSC order on the 13th NOT thinking at all because Covid 19 I figured shopping online would be okay. But now what happens? I?m fine with waiting because I understand since things are closing. I still want the items lol.
Train_655	Positive	@realDonaldTrump My son and my niece just now lost their jobs at pizza hut, the drive thru will be operating only because of panic over the Covid-19. My son is my caregiver. He helps with food and car repairs. What is the solution for people like us?
Train_656	Negative	Im fucking calling it now, covid-19 isnt gonna kill us, since we're all gonna kill eachother due to a fucking food shortage. The panic is gonna go from a mere virus to a fucking all out apocalypse due to how shit is going right now, you're all gonna cause a damn downfall
Train_657	Positive	Most shops closed in but supermarkets groceries pharmacies open take away restaurants open These photos are from a well stocked supermarket
Train_658	Extremely Positive	Relax stay calm the majority of cases are mild the bulk of people recover especially if u r a healthy young person the best thing you can do to help keep others safe is stock up enough food water supplies amp stay home for a few weeks we love you
Train_659	Neutral	I work overnight in retail at a major sporting goods store and I find it mind boggling that we still have to be here. There is a woman here, in her 70s, who also lives with her 90 year old mother. Another guy whose GF works in an ER. Come on people. #COVID2019 #stayhomechallenge
Train_660	Negative	Los Angeles residents are bulk buying firearms amid fears of a food shortage as continues to sweep across the 19
Train_661	Negative	Queues to buy guns in LA Buyers tell me they re scared of what will happen if people run out of food and supplies and they need to protect their families We re live on as panic hits LA
Train_662	Neutral	Realizing how much online shopping I do... so many businesses have my email addresses sending out their closures for COVID-19... at least some of them indicate their workers will be getting paid ??
Train_663	Positive	As we face significant uncertainty due to the pandemic I want to take a moment to thank the hospital staff first responders grocery store employees community pharmacists lab technicians and everyone else on the front lines of this crisis You are true heroes
Train_664	Positive	Barely anyone in buys cars amid as consumer spending and demand growth are crippled in the world s biggest and oil import market Expect similar charts from and to emerge soon as a hits
Train_665	Extremely Negative	There are elderly people amp families not able to buy their groceries because people are buying every damn thing going Some are being greedy mother fuckers There s NOT a food shortage do your normal shop amp THINK of others
Train_666	Negative	I KNOW y all aren t panic buying food but leaving them seasoning aisles full Going into quarantine with UNSEASONED food
Train_667	Extremely Negative	With #Covid_19 sparking panic buying many smaller local shops are now demanding CASH ONLY sales. Asylum seekers who rely on these shops using @ukhomeoffice #ASPENcard have No cash= No food/essentials for them and kids. #HostileEnvironment @SYMAAG @RefugeeAction @VOICESNetworkUK
Train_668	Negative	The Dubai based Majid Al Futtaim says it will be reducing its working hours at malls it operates to eight hours excluding its supermarket chain Carrefour and pharmacies within the malls as a measure to stop the spread of 19
Train_669	Negative	@Rosie Seriously - my grocery store was out of regular sugar and flour. Apparently we are gonna fight #COVID2019 with baked goods!! https://t.co/JjAZTA3wYl
Train_670	Negative	H E Dr Majid Al Qasabi Minister of was filmed today while personally inspecting the stock availability of food amp goods in the supermarkets in saying there will be severe penalties against any price manipulations
Train_671	Extremely Negative	So far, the Minister does not seem to have made statement on the catastrophe that can develop if the issue of markets operation is not addressed. Food insecurity has potential to make current Covid-19 panic look like a kindergarten and could lead to riots. I submit
Train_672	Negative	Untransformed, SA Supermarket Chain Retailers coining it on the back of consumer panic caused by COVID-19 pandemic with "confiscatory" pricing practices. Must be asking themselves, "Who needs BlackFriday anyway with steep discounts to cream it when you got COVID?" #GreedyBastards https://t.co/cz7v14RzzA
Train_673	Extremely Positive	Due to the COVID-19 virus and the global health pandemic, we will be closed at our retail location until further notice. Our immediate thoughts are with those affected in this trying time. Our online store is open and social channels will still be active. With love &amp; hope BAGP
Train_674	Extremely Positive	For the health and safety of our customers Pillitteri will be cancelling all tour and tasting programs in response to COVID 19 Our winery retail store will remain open for sales only and we will be offering FREE SHIPPING on any online wine orders at
Train_675	Extremely Positive	Away from virology healthcare policy etc for a second but still Massive credit due to UK supermarket workers It must be really stressful at the moment so thank you Please RT
Train_676	Negative	Chris a 67 year old who works at a grocery store in Seattle is caught in the crossfire of the panic She s one of 70 people who have shared their experience of working in the service industry in the US right now We want to hear from you
Train_677	Positive	My friend Norah works at a big chain grocery store and one of her teammates tested positive for COVID-19. She was told to keep coming to work, and not to tell the press. Instead, she's giving up income to avoid spreading the disease. Can we all chip in and give her sick pay? https://t.co/Ca34zBqA2M
Train_678	Extremely Positive	Food banks are struggling nationally and locally Please keep giving and encourage others to also They are needed more than ever as supply to food banks drops and demand has and will increase nimmo
Train_679	Positive	Hey are likely to make a fortune from boom in online shopping due to Are you going to ensure they pay fair UK tax We ll need that income for recovery Wouldn t the EU Tax Avoidance Directive be useful right now
Train_680	Positive	A big shout out to all those supermarket employees who are working long hard hours dealing with the crazed general public. I salute you for what you are providing to us all. Thank you ? #shoutout #Supermarketsemployees #COVID2019 #COVID @Coles @woolworths @ALDIAustralia
Train_681	Positive	COVID 19 POLICY IDEA If lawmakers want more people to temporarily stay at home and conduct more online shopping RI should temporarily amp other e sales taxes to encourage delivery of goods amp food and keep more w those who have lost their jobs
Train_682	Extremely Negative	Our caller Nicole who has a toddler and a newborn baby finds it hard to contain her emotion as she describes to Jeremy the difficulty she s having in finding food because of panic buyers
Train_683	Positive	is not limited to supermarkets and pharmacies While food flies off shelves others with a survivalist bent are on a mission to purchase firearms More
Train_684	Positive	to close its doors from 3 17 3 31 Employees will continue to be paid during the temporary closure Online shopping still active
Train_685	Positive	Seniors and pension card holders have tried to make the most of a dedicated shopping hour set up by the major supermarket chain for vulnerable people in the midst of the COVID-19 outbreak. https://t.co/keTKwwSa9m
Train_686	Negative	With the restrictions on bars, restaurants, and other popular consumer stops included in Gov. John Carney's State of Emergency declaration over novel coronavirus COVID-19 concerns, Delaware is about to see an influx of unemployment claims--so many, ? https://t.co/KuEcdsZql0
Train_687	Positive	There are systems in place that will ensure #Egypt doesn't run out of food #Coronavirus #COVID_19 https://t.co/ZnYKfN5JdL
Train_688	Positive	THANK YOU ? To our medical workers, grocery store employees, truck drivers and National Guard for keeping our country's wheels turning &amp; stepping up to the call of duty during this #COVID19 #coronavirus outbreak. We couldn't do this without you. https://t.co/Mn4a7HNTXz
Train_689	Extremely Negative	Chicago consumers be aware of consumer fraud related to the Coronavirus Disease 2019 Outbreak submit consumer fraud complaints via 3 1 1 or at Learn more about
Train_690	Neutral	Microsoft announced tonight that it will close all Microsoft Store retail locations due to the COVID 19 outbreak
Train_691	Positive	Throughout this #COVID2019 pandemic the thing I am MOST impressed with is that so far no American has hauled off and shot someone over the last tin of baked bins on a supermarket shelf. This situation won't last, sadly.
Train_692	Extremely Positive	Stockmarkets are down 30 but Australian supermarket shares are up thanks to the 250 rolls of toilet paper and 11 kilograms of penne you bought last week
Train_693	Extremely Positive	I know we re so thankful for nurses doctors grocery store clerks and those who stock the shelves Let s not forget about the truck drivers driving to get the stores their orders It s a job that only the tough can do
Train_694	Extremely Negative	South Korea has lived with since January but there s no panic or hoarding of supplies like in the US Is there a study on why people countries react differently to crisis A study on no hoarding in crisis leads to enough normal food supplies for everyone
Train_695	Negative	Ummmmmmmmmm, how bout, shit you need?! The jeanyuses at @CNN providing rock-solid information, as always. Ay Dios mio! ? #FakeNews #coronavirus https://t.co/X22lyFwgAI
Train_696	Positive	Do you know who the real heroes of the pandemic are The grocery store employees and truck drivers who are keeping the shelves stocked amid widespread panic America s farmers The doctors amp nurses working double shifts putting themselves at risk Thank you
Train_697	Negative	407 new confirmed cases in the UK Please remember that many many more people have Covid 19 infection but are self isolating and not being tested So our statistics are skewed Take care Wash hands Stay away from groups Stop panic buying the elderly need food too
Train_698	Extremely Negative	Had my 1st mini freakout today when de Blasio warned us to prep for possible shelter in place order within 48 hours I rerouted to the grocery store Then Cuomo angrily responded that it was off the table Guys Talk Better That s fucked up
Train_699	Negative	When this is all over I don t ever want to hear anything about retail amp food service workers not deserving a living wage from one single person who went to a store or needed food during the Covid 19 outbreak They are keeping our world turning in the face of a national disaster
Train_700	Negative	Empty shelves in #Moscow supermarket amid #coronavirus fears #Russia #COVID2019 #CoronavirusOutbreak https://t.co/8TqAe76qq7
Train_701	Negative	[#DTC #eCommerce] More people are staying home due to fears of the #coronavirus's spread &amp; the demand for pickup and delivery is accelerating. T U.S. digital groceries hit $23.9 billion in sales in 2018 and were forecast to hit $59.5 billion in 2023. https://t.co/fHv3g5v7Pi
Train_702	Negative	Consumer demand for rice, flour and cooking oil has soared over the last week in predominantly Asian Muslim areas in the UK due to the outbreak of the #coronavirus. #COVID19 https://t.co/uYWHdrQsBI
Train_703	Neutral	Oil Prices down Exchange Markets down Machine Learning in Network Technology in New World is loading #COVID19france #COVID19germany #Covid19usa #COVID19turkey #ChineseVirus #COVID2019 #stayhome #QuarantineLife
Train_704	Extremely Negative	Hey Johnson Sunak I m disabled over 60 in the pre existing conditions at risk group and voluntary self isolating Can t get ANY SUPERMARKET to deliver me the bare essentials HOW DOES YOUR FUCKED UP POLICY FUCKING WORK
Train_705	Negative	prices inched lower today as investors continued to sell assets to keep their money in cash amid heightened panic over
Train_706	Extremely Negative	#Coronavirus Panic Clears Store Shelves, Leaving Autistic Child with Food Aversions Nothing to Eat | The #Autism Site Blog https://t.co/SjsnErVUwz
Train_707	Positive	PLEASE SHARE! A viral post on social media is misleading to mothers in need. https://t.co/3Wd5FvRvo7
Train_708	Neutral	As COVID-19 keeps hitting the economy, the Regina Food Bank is putting out the call for financial donations so it can deliver food hampers to people in need. https://t.co/CnAvHgkNJy
Train_709	Negative	Many people going to grocery stores may be seeing empty shelves after a surge in demand due to COVID-19, but the stores? operators are asking customers for patience. https://t.co/Gval7wMQb3
Train_710	Negative	What about all the grocery store clerks 50+ or (@target and @walmart ) employees that aren?t even provided protective gear! Are they being sent out to die ??? Let them go home !!!! And compensate them !!! #COVID2019
Train_711	Negative	A store that does not need to be open is @target considering all the grocery stores still open! Make a rule that only allows the elderly to shop every1 else can do a store pickup! You are putting your employees at risk when you don?t even provide them protective gear #COVID2019
Train_712	Extremely Negative	hey psa everyone there s no need to panic buy groceries food supply chains aren t expected to be affected by the pandemic italy china amp other hard hit areas still have access to food and you may contract covid 19 while in line at a crowded grocery store
Train_713	Extremely Negative	my sister just sent me these pics from our local supermarket y?all need to stop panic buying everything or we gonna DIE #COVID2019 #COVID19 https://t.co/jbvxbwpjYx
Train_714	Positive	I hope no one who is panic buying at the supermarket is positive of Covid-19 without knowing it.
Train_715	Negative	Panic buying is not limited to supermarkets and pharmacies While food flies off shelves others with a survivalist bent are on a mission to purchase firearms More via
Train_716	Positive	My kids noted the Korean-owned corner store has a dedicated worker wiping down surfaces constantly. They get it! I?m concerned about the grocery &amp; retail workers. I?m not seeing a lot of precautions taking place. Ppl talking is risk? #coronavirus #COVID2019 @HaggenFood
Train_717	Positive	Amazon may hire 100 000 to keep up with surge in orders as coronavirus spreads
Train_718	Extremely Negative	How cruel of you to not go forward with closing for a week two You are the worst retail store in the world This is reason all stores are closing Jill is a horrible person I hope she realizes what she s done I hope JCPenney gets critized n bashed by everyone now
Train_719	Positive	Looking for toilet paper in the grocery store like
Train_720	Negative	My kids gon be writing essays on how COVID-19 acted as an economic shock internationally. Influencing global trade, consumer behaviour and equity markets.
Train_721	Extremely Negative	Malaysia announced restricted movement re COVID 19 and the country launched into panic buying Imagine announcing a threat on food security due to climate change impacts Will people start panic buying or will they demand their govt to step up on their climate actions
Train_722	Extremely Positive	Don t underestimate the power of a kind word to someone right now There are a lot of people being really awful to health care provider grocery store staff and I m sure many others Smile and say thanks for doing your best at a tough time can mean everything for them 19
Train_723	Extremely Negative	I'm just saying I work at a Shoppers Drug Mart &amp; if I'm forced to come &amp; work cashier shifts during the COVID19 pandemic just so the pharmacy can be open I WILL be walkin my ass up my boss and telling him I am NOT coming into work for two weeks &amp; that he WILL be paying me for it
Train_724	Negative	i think........ this #PerintahKawalanPergerakan akan cause more cases of #COVID2019 More people gather dekat 1. Stesen bus 2. Balai Polis 3. Supermarket ( panic buy)
Train_725	Extremely Positive	Lord, Please protect and save our frontliners, healthcare workers, BPO, bank workers, Supermarket workers, please save them from this COVID-19. Please sustain them and let them feel your comfort and love ??
Train_726	Positive	While #handsanitizers are empty in many stores in the #UK, #handsanitizers are being distributed for free in the streets of #SaudiArabia (in the UK, prices of hand sanitizers went up and it is limited to 2 per customer) #COVID2019 #COVID19 #coronaUK #coronavirusuk #?????? https://t.co/c1IHyFKyL7
Train_727	Extremely Positive	@deweysim From my experience this definitely looks like evening supermarket routine. I see this even before #COVID2019 Where was this taken? ?
Train_728	Neutral	People crowding in the doors of a supermarket in Saint Denis the day after announced tightening travel restrictions
Train_729	Negative	Literally every single grocery store/retail worker coming home from work during the #coronavirus freak out: https://t.co/KUsWS7qCr1
Train_730	Extremely Positive	@justinel_h As a consumer of your reporting I agree my interest is in primarily Covid-19 stories. However now is a crucial time to have active and credible journalism so that things don?t happen in the shadows, away from the public?s view. Keep fighting
Train_731	Positive	Cologne Germany applauding the health workers retail store employees truck drivers and all others working hard to keep this crazy situation as safe and normal as possible
Train_732	Extremely Negative	My prayers ?? go out to all the real #Covid2019 victims: -The elderly who are being socially isolated - Healthcare providers doing overtime - Supermarket employees who are stressed out -Small business owners asking for loans - People living paycheck to paycheck #Wutang Flu Grift
Train_733	Extremely Negative	NEW PRICE LIST NEW METHODS NO NONSENSE Check out our Facebook page for more visible prices
Train_734	Extremely Negative	If you re struggling to buy food and general supplies don t forget to go to your local oriental supermarket They re no more likely to make you ill than anyone else and are currently struggling due to ignorance and racism
Train_735	Positive	Relief,my monthly online food shop as arrived. Some items out of stock,including the toilet rolls, understandable due to current events.I'm very good at adapting so no problem and very grateful to @asda as a chronic illness person it means the world. #COVID2019 #QuarantineLife
Train_736	Extremely Positive	Make sure to thank those cashiers store clerks stock clerks butchers bakers produce clerks amp truckers who deliver the items filling those shelves in the stores we visit They are the who help the put food on the table
Train_737	Negative	Idiots in the Wild, part 5,324: Moronavirus Version ?? 24 Pictures That Prove Americans Have No Idea How To Deal With Coronavirus #panicshopping #Coronavirus #TrumpPlague https://t.co/4kyXM5QNUW
Train_738	Extremely Negative	I always hated working in a grocery store But today I would like to clarify something I REALLY FREAKING hate working in a grocery store Help my poor soul trying to survive through all that toilet paper #coronavirus
Train_739	Extremely Negative	Woman of 67 works in a grocery store in the USA Finally decided as crowds get bigger and angrier she d better not take the risk of getting because if she does she could be allowed to die NO PAID LEAVE AVAILABLE as stores profits soar She s stuffed both ways Cruel
Train_740	Negative	Popped into a Moscow supermarket This is the pasta and rice section or rather the no pasta and rice section Sugar and flour stocks low too
Train_741	Extremely Negative	Thailand has no tourists due to epidemic. Monkeys are hungry to hunt for food &amp; site. When monkey king arrested by police, monkeys had no head causing panic. Monkeys scattered to flee, intercept road &amp; situation wasn?t optimistic. There?s danger of losing control. #coronavirus https://t.co/kas8NYVdT2
Train_742	Positive	Online shopping platforms Lazada Zalora and Shopee issued their respective operational guidelines amid the COVID 19 outbreak
Train_743	Extremely Negative	Off to Dan Murphys to stock up Can t think of anything worse than being stuck home with the kids without Mummy Medicine
Train_744	Positive	I?m preparing to self isolate for 12 weeks. I?ve just been to that world famous German supermarket and have stocked up on sausages and cheddar. Yes folks! I?m planning for the ?würst käse? scenario! #stayhomechallenge #COVID2019 #zewürstjokeimdaswelt
Train_745	Neutral	My face when my mother asks for something from the grocery store 15 minutes after I?ve ordered through their pickup service. #CoronavirusOutbreak #lockedinwithmom #COVID2019 https://t.co/pvA9oSeztM
Train_746	Extremely Negative	A NURSES RANT There are so many stupid people in this world we are never going to survive it anyway They are why I wear gloves to the grocery store
Train_747	Neutral	I'm so proud of my country El Salvador n the precautions both the government and everyday people are taking to prevent Covid-19 Pregnant women and seniors 60+ will have to stay home n will get paid sick leave. All borders are closed and prices of basic goods are being monitored https://t.co/CRLK9Lqc9R
Train_748	Extremely Positive	Australia will NOT run out of food I get that people are fearful but panic buying creates more anxiety including for others who can t get what they actually need Please be kind to each other including shop staff If we work together the outcome is much better 19
Train_749	Extremely Negative	I went to the grocery store just now and some dude was cussing at one of the employees because he was telling him there was a 1 per customer limit on water I told the employee how bad I felt for him and he told me someone hit him yesterday too wtf man I hate people
Train_750	Negative	The supermarket food treatment covid-19, as long as I take it once, the phlegm disappears and the breath recovers smoothly, which is the secret recipe I have experienced. I tweeted many times, but the Internet was often blocked, and most of the tweets were thrown into the draft
Train_751	Extremely Negative	@EBBerger (What shocked me in this thread is to learn that South Korea doesn't even have a lockdown, but are still taking the crisis more seriously than Anglo govs... Meanwhile in France, we probably all got Covid-19 from panic buying at the supermarket a
Train_752	Positive	*LIST OF ONLINE GROCERY STORES* Keep yourself safe at home during this covid-19 season! Here is a list of online grocery shopping stores you can use.
Train_753	Extremely Positive	Addresses Nation Two committees made 1 National Co ordination Committee 2 Economic Committee Says we ll ensure hoarders don t artificially increase prices We will come down strongly against hoarders
Train_754	Neutral	Everyone who works at a supermarket right now: #coronavirus https://t.co/IOb3ISs1EF
Train_755	Positive	Thank you #grocerystorehero and #logistics staff! Please Stay home if you are sick so everyone that are #truckers or #grocery staff can do their jobs #QuarantineLife #CoronavirusOutbreak #coronavirus #CoronavirusUSA #coronavirusworkers #TruckDrivers #coronavirusNC https://t.co/lxCCQ857ys
Train_756	Positive	Ok so went to the supermarket, bunch of pharmacies, and grocery stores to pick up basic stuff I need. Learned today no one likes carrots bc there are plenty of carrots. ? #carrots #COVID2019 #NYC
Train_757	Positive	is not limited to supermarkets and pharmacies While food flies off shelves others with a survivalist bent are on a mission to purchase firearms More via
Train_758	Extremely Negative	#Coronavirus: GERMANY&gt;People around Germany are stockpiling food, leaving supermarket shelves empty. Retailers explain why no one needs to worry and how a #hamsterkauf could actually do more harm than good! https://t.co/ozqecgpWMl
Train_759	Negative	70% of people who came to the my workplace yesterday (bakery) were seniors. As I went to get supplies at the grocery store beside us right after, it was about 50% seniors that I saw. I worry for them. #COVID2019 #californiacoronavirus
Train_760	Neutral	Since food and beverage services are only allowed to provide take aways the operators need a platform to deliver the food besides walk in customers
Train_761	Neutral	1st Wave - From China 2nd Wave - Local Mass Gathering 3rd Wave - Supermarket, Balik Kampung Transport, Police Station Gathering 4th Wave - Sampai Kampung Gathering #RestrictedMovementOrder #COVID2019
Train_762	Extremely Positive	Friends from Turkey amp Italy are sharing photos of people queuing up while maintaining a safe distance from each other Meanwhile in Islamabad the customer behind me at the supermarket cash counter this morning was trying to grind me as usual
Train_763	Positive	The Supreme Committee for Dealing with Covid 19: Closing all stores in commercial complexes, except for food and consumer catering stores, clinics, pharmacies and optical stores.
Train_764	Positive	Please reserve the stock for 2 months Medicines, house Food items, child products. Don't know what gonna happen in one month Everyone has kids and Old people in house. #coronavirus
Train_765	Extremely Positive	The OFA is urging consumers not to panic buy and is reassuring Ontarians that safe food will continue to be produced processed and distributed despite the COVID 19 pandemic
Train_766	Positive	Wouldn?t it be nice to live in a country where people cleared the supermarket shelves to stock up food banks rather than their own cupboards. #COVID19 @Tesco @sainsburys @asda @Morrisons #selfish #humanity #coronavirus
Train_767	Negative	The breakfast program at my kids school is suspended from tomorrow cos the volunteers can t source any bread For some kids this is a real life saver the only food they might get until lunchtime
Train_768	Positive	To everyone who doesn't know what to do now all isolated... GET CREATIVE you already have all you need, I know that, because the supermarket doesn't!! #coronacrisis https://t.co/D2heU9nhHI
Train_769	Neutral	My mum called me and told me I might want to stock up on food and weed bc this COVID 19 is getting serious
Train_770	Extremely Negative	I don t know who needs to hear this but panic buying is a feedback loop Shortage of supply Fear of lack of supply The power and water grids aren t going down Farms and food supply chains aren t shutting down COVID 19 isn t a zombie apocalypse
Train_771	Negative	Again these politicians need to come to a retail store to see for themselves that people are NOT practicing self quarantine and social distancing Not even close They are elected to make the hard decision that obviously people are not making themselves
Train_772	Neutral	If you?re one of the people who excessively stocked up on food because of the COVID-19 panic, please at least donate what you can?t/won?t use to shelters or food banks instead of letting it go to waste.
Train_773	Neutral	Dubai Becomes Cheaper To Live In #Dubai #UAE #Cheap #Economy #Coronavirus #consumer #Residence #Citizens #Education #Knowledge https://t.co/R2dhTIxDd4
Train_774	Positive	I was a WIC baby. Please choose another brand. https://t.co/SW8e4iPsPk
Train_775	Positive	Canadians do not need to panic about food shortages amid COVID 19 experts say
Train_776	Positive	Please consider shopping from one of my faves - https://t.co/aFOTOlUrfI Full collection online. Please retweet. #soap #coronavirus #WashYourHands #supportsmallbusiness https://t.co/6I53OSHbph
Train_777	Negative	Stop panic buying. It is consider mass gathering as well if korang berpusu-pusu beratur dekat grocery store tu. #StopPanicBuying #COVID2019 #Malaysia https://t.co/ooBBuO7i1f
Train_778	Neutral	Is it possible we can get the virus from the ? that given out from cashier at supermarket. Asking the real question here. #COVID2019 #COVIDmalaysia #LockDownMalaysia
Train_779	Extremely Negative	Prime Minister Justin Trudeau asks Canadians not to hoard food over fear of the COVID 19 spread Several shoppers tell us how they think of panic buying at this time
Train_780	Extremely Negative	Hi our farmers are keeping the supermarket shelves stocked many risk losing their jobs Food supplies should remain affordable and available Cancel the Carbon Tax on all farm activities
Train_781	Positive	covid-19 is already affecting the online shopping, ok somebody slap meee plsss ?
Train_782	Negative	Alternative to ration books is online shopping orders for addresses restricted; have phone orders for people without internet access; and then have supermarkets collection or delivery only. We can rapidly rethink our economic models for #coronavirus and we need to.
Train_783	Neutral	@iam_udit_t @PiyushGoyal @RailMinIndia Steep rise in the prices of platform ticket is just to prevent unnecessary crowding at the stations. #covidindia #COVID2019
Train_784	Neutral	?@JeffBezos? delivery! ?@amazon? hiring 100,000 new distribution workers to keep up with online shopping surge caused by #coronavirus https://t.co/ppLi6ZtLcW
Train_785	Negative	Please remember those who ARE at risk and can t go empty the local supermarket the way you do this will pass
Train_786	Neutral	This fam decided to change his house into supermarket due to #COVID2019 ? https://t.co/c8wKKPZWSw
Train_787	Negative	The line to the grocery store was around the building at 0645 this morning. I felt like I was back in high school camping out to get tickets to a rock show! It was NUTS! ????? #COVID2019
Train_788	Negative	People buy crazy stuff 4 in a
Train_789	Negative	MFs tryna avoiding to have Chinese/Asian food all of a sudden, at this point this COVID-19 panic doesn?t anything do with Asian cultures. I have seen so many people (every race) don?t wash their hands, now they acting like their hands ain?t clean enough.
Train_790	Extremely Positive	@HaileeSteinfeld I?m good. Trying to keep myself busy in the form of Call of Duty, watching Dickinson which is awesome, and online shopping! Can also confirm no one in my family has tested positive for COVID-19. How are you doing?
Train_791	Positive	COVID 19 The food system is strong and there s enough to go around assure industry experts amid consumers panic buying food as a response to the Coronavirus
Train_792	Negative	Class from the Dutch stock pile for food nah Stock pile for toilet roll nah Stock pile for weed absolutely it s what will fight off queue for cannabis before lockdown
Train_793	Positive	Markets should do better with everyone home and nothing to do but online shopping...let?s all do our part ?? #COVID2019 #marketcrash #MarketSlump #SocialDistancingWorks
Train_794	Neutral	I'm off to the grocery store... With a purse full of disposable gloves. #coronavirus https://t.co/BzM0zr5Cpu
Train_795	Negative	@booksamillion response to #COVID2019 and the statewide shut down is disgusting. 2nd &amp; Charles is not a grocery store, pharmacy, or hospital!! It is a secondhand pawn shop!!!
Train_796	Extremely Negative	Times of crisis are an opportunity to come together in humanity amp help each other Unfortunately the is turning into a class war Just because you can afford it doesn t mean you should buy it You don t need a 6 month stockpile of ANYTHING
Train_797	Negative	Before watching #Supernatural : COVID-19 is shutting down everything. Mass panic for food and TP After watching: https://t.co/KjZY2vKZuj
Train_798	Extremely Negative	There is plenty of food, toilet paper and household essentials for everybody you panic buying selfish cunts!!! #coronavirus #COVID19
Train_799	Negative	Picture #01 Yesterday last night me and dad went to the grocery store to buy a simple things but we were waiting for some store to calm down of people freak out mode of buying stuff they don't need that much because #Coronavirus/#COVID2019 came But you could say some aisle are https://t.co/vhGf2cYpYU
Train_800	Extremely Negative	Please stop panic buying At open my biggest grocery store only had 30 gallons of milk and 40 egg cartons Panic buying is creating the shortages even if out on lockdown you can shop for groceries Just distance and you ll be fine
Train_801	Negative	Although I agree that we must avoid hording food and necessities seeing empty shelves at a grocery store triggers something in your mind As a person with disabilities and no car I am limited to buying what I can carry I could only carry 4 days worth of food
Train_802	Extremely Negative	Went to the supermarket last night for my usual shop... STOP TAKING ALL THE FUCKIN SHIT PAPER AND BABY SUPPLIES.!! I am DISGUSTED with this behaviour. This is why im going to be offering to do my 94 yr old clients shopping for her chill out! #Covid_19 #NZ
Train_803	Negative	??? Jeez people have learnt the magic spell called Empty Shelves ? ? #selfish #CoronavirusOutbreak #coronavirus #StopPanicBuying https://t.co/iepb1kubOJ
Train_804	Extremely Negative	Not even joking I think I?ve got covid /19 I went to the supermarket with gloves and sanitiser and not even 5 hours after getting home I?m coughing and have a sore throat like a ball in my throat WHAT THE ACTUAL FUCK How quick do symptoms appear ?
Train_805	Negative	Don?t mess with a Russian cashier. https://t.co/MXs2v3jhYf
Train_806	Negative	It's a Pandemic, contagious, so hygiene n health of all is imp. correct me if i am missing..like the availability of such sanitizers at discounted prices..or enuf availability of such santizers. #COVID2019 #coronavirusinindia
Train_807	Extremely Negative	Dear America, Myself and 3.5 million of my truck-driving brothers are hard at work bringing the things you need to your cities and towns. As long as we are moving, there's no reason to panic. If we stop, then you can panic. We will not stop. @realDonaldTrump @DonaldJTrumpJr
Train_808	Negative	If special grocery store hrs for seniors will be a thing I urge everyone like me in category who re chronically ill immunocompromised call local grocery store managers amp stress importance of including 133 157 million chronically ill Americans
Train_809	Negative	TLDR: covid-19 scaring my sorry rear-end out of a supermarket
Train_810	Neutral	Alright. Swiss government just called a emergency status, all unnecessary stores are closed and you have to disinfect your hands before you enter the supermarket. But still the doctor don?t want to take in???? ? #COVID2019
Train_811	Negative	For those who aren't in panic mode yet, when would you suggest? No food? Tanks in the street? Right now? I don't even know anymore or who to trust? #coronavirus
Train_812	Extremely Negative	Finally getting money tomorrow and went to place my food order since I'm mostly homebound and can't shop and virtually everything is out of stock. No meat, no pasta, very little of anything else. No idea what I'm going to feed my son after tomorrow. #coronavirus #disabilitysucks
